epoch,d_real_auth_acc,d_real_class_acc,d_fake_auth_acc,d_fake_class_acc,g_auth_acc,g_class_acc,cnn_accuracy
370,0.875,0.921875,0.984375,0.15625,0.0,0.109375,0.0625
371,0.9375,0.734375,0.984375,0.25,0.0,0.15625,0.125
372,0.78125,0.890625,0.96875,0.171875,0.015625,0.203125,0.109375
373,0.84375,0.90625,0.953125,0.125,0.0,0.21875,0.078125
374,0.9375,0.875,0.96875,0.140625,0.0,0.109375,0.0625
375,0.921875,0.75,1.0,0.234375,0.0,0.203125,0.09375
376,0.859375,0.84375,1.0,0.125,0.0,0.140625,0.078125
377,0.75,0.796875,1.0,0.234375,0.015625,0.15625,0.09375
378,0.890625,0.90625,1.0,0.234375,0.078125,0.125,0.125
379,0.890625,0.8125,0.96875,0.078125,0.03125,0.125,0.0625
