epoch,d_loss,g_loss,psnr,cnn_accuracy
459,-4189.4736328125,8049.54296875,2.517138004617694,0.34375
460,-1000.5400390625,8218.68359375,3.42057265185369,0.4375
461,-5488.1650390625,7504.99609375,2.551565255669621,0.46875
462,-3799.50390625,8881.478515625,2.9477109667433106,0.453125
463,-3722.4765625,7511.6787109375,2.4600020226298827,0.40625
464,-3853.8037109375,7202.7255859375,2.984348787753145,0.625
465,-8625.1865234375,7729.845703125,2.352308778414974,0.421875
466,-6201.751953125,7565.49853515625,2.5173760157910636,0.53125
467,-6914.98779296875,8067.26025390625,2.4394934243551676,0.390625
468,-4838.8251953125,6895.984375,2.5370005943176954,0.46875
469,-3546.25,5930.5517578125,2.6828563754496084,0.5
470,-6465.685546875,7590.35400390625,2.9452381901163305,0.515625
471,-6266.498046875,7316.75244140625,3.425084417365896,0.515625
472,-8768.130859375,8142.10009765625,3.240446640827828,0.484375
473,-5472.9951171875,7921.45654296875,2.32905661036471,0.46875
474,-8961.4716796875,8335.3310546875,2.3712686852734737,0.5625
475,-5225.142578125,9293.404296875,2.242629546033439,0.421875
476,-8151.7412109375,8058.056640625,2.7431584971150516,0.4375
477,-7102.94970703125,7929.455078125,2.006779031140659,0.421875
478,-8103.7001953125,9344.48828125,2.84782673835259,0.421875
479,2753.3828125,6050.18505859375,3.256645676852216,0.59375
480,-7828.96435546875,8141.71435546875,3.529928248785405,0.640625
481,-7857.4951171875,7797.8603515625,3.271589708761846,0.53125
482,-6397.7685546875,8977.8994140625,2.5643008792250988,0.421875
483,-7329.65673828125,7712.26611328125,2.826975486558153,0.5
484,46.1376953125,6529.93505859375,2.963756704309761,0.453125
485,-3330.9794921875,6889.8984375,2.966638276262964,0.4375
486,-5729.6259765625,7461.666015625,2.536544711558393,0.421875
487,-6878.8720703125,8175.94873046875,2.3249007681321854,0.453125
488,-5669.8662109375,7000.22265625,2.11243800859414,0.46875
489,-5850.23193359375,8829.666015625,2.774017725456765,0.515625
490,1718.6845703125,8048.955078125,2.7623152205411774,0.46875
491,-5505.423828125,7178.947265625,2.987904311898318,0.515625
492,-8844.2177734375,7633.53369140625,2.5679025464090803,0.34375
493,-4047.3818359375,7737.78369140625,2.6380477665174853,0.390625
494,-8010.28857421875,8949.76953125,2.3252270757173537,0.5
495,-5969.36279296875,6354.380859375,3.048937349785868,0.390625
496,-5474.943359375,7396.4814453125,2.729463099237661,0.5
497,-6895.2958984375,6780.9423828125,2.74771180077189,0.421875
498,-6750.1884765625,7926.7509765625,2.792709579032647,0.546875
499,-3841.5654296875,7494.19921875,3.1005325438762066,0.390625
500,-7459.09228515625,7549.2978515625,3.3772123056852337,0.578125
501,-6892.0380859375,6967.3623046875,3.6724950274167734,0.578125
502,-6668.27294921875,7167.189453125,3.3077959955978153,0.484375
503,1736.5107421875,5256.47802734375,3.2267145503354118,0.5625
504,-7507.2822265625,7560.5400390625,2.4003091112556865,0.34375
505,-4205.80029296875,7400.0185546875,2.319312688622753,0.390625
506,-1333.458984375,8524.7294921875,2.8689554830660184,0.546875
507,-6935.92138671875,6680.8134765625,2.5160858280236957,0.515625
508,-6567.6171875,7029.119140625,2.2567400245278337,0.46875
509,-3515.5615234375,8163.2099609375,2.7599819198938498,0.375
510,-6821.7548828125,6536.39306640625,2.723675381526622,0.40625
511,-6240.7744140625,6303.84228515625,3.418226963077938,0.546875
512,-7813.2958984375,7719.9501953125,2.9157511699045213,0.546875
513,-7090.7978515625,7213.6416015625,2.5575538108882756,0.421875
514,-5117.1015625,8398.9619140625,3.0235084052414765,0.40625
515,-6516.06640625,6433.900390625,3.309036702198618,0.515625
516,459.1982421875,7452.060546875,3.6960066304055528,0.390625
517,-7007.90478515625,6841.39501953125,3.795151876845247,0.59375
518,-2829.2763671875,5764.90625,3.316649225499794,0.40625
519,-5348.548828125,7257.9921875,3.1242860764344,0.59375
520,-7424.96728515625,7176.85107421875,2.3381664758766636,0.40625
521,-3139.8291015625,7191.6962890625,2.700126506151699,0.421875
522,-1989.8681640625,6284.56298828125,3.0505386349907733,0.484375
523,-4976.22119140625,7147.447265625,2.834394362039504,0.484375
524,-5577.12353515625,6667.68408203125,3.4907223885175043,0.5625
525,-6533.9443359375,7427.2109375,3.106131789143549,0.46875
526,-4981.810546875,7668.1064453125,3.4308860027065826,0.46875
527,-5893.2431640625,8179.04296875,3.063766179872954,0.515625
528,-5503.23388671875,7433.1220703125,3.2522947879912745,0.421875
529,-6456.1005859375,7031.5478515625,2.4903470801444363,0.46875
530,-5623.0703125,7839.0625,3.1396324877181954,0.453125
531,-4217.79736328125,6357.298828125,2.8220696515189827,0.484375
532,-1793.3662109375,6399.6455078125,2.8495590997101643,0.40625
533,-6361.58935546875,7321.6904296875,3.102821670755993,0.34375
534,-1050.7158203125,8510.650390625,3.253284027624526,0.546875
535,-5827.04150390625,6039.8369140625,3.7724619811715367,0.53125
536,-2066.935546875,7494.33056640625,3.3389788488182037,0.421875
537,-1719.57958984375,7468.14306640625,3.720213156636714,0.53125
538,-6531.375,7518.1259765625,3.0568957858015846,0.4375
539,-5333.55908203125,7673.7880859375,2.7760274596649652,0.453125
540,-7571.1318359375,6224.5771484375,2.63636211219817,0.34375
541,-4971.87158203125,6527.7373046875,3.567364817034088,0.5
542,-7161.13916015625,7919.748046875,4.104565806265073,0.5
543,376.306640625,7999.705078125,3.8949391925115053,0.53125
544,-5294.369140625,6133.2978515625,3.8067256751241976,0.59375
545,-5018.06982421875,7393.52197265625,4.044253457799427,0.546875
546,-5853.7099609375,7257.0908203125,4.4338627879232,0.640625
547,2351.951171875,5256.39013671875,3.7416784977594553,0.40625
548,-4302.32373046875,7243.3369140625,4.021623689120763,0.5625
549,-4280.7158203125,5584.521484375,4.0714421448309634,0.59375
550,-5410.98828125,7061.2744140625,3.896676355798121,0.546875
551,-5775.57177734375,7796.79052734375,3.8563188308296863,0.546875
552,-5070.67431640625,7012.4453125,3.138232886669212,0.4375
553,-4581.14599609375,6582.412109375,3.018567256444124,0.453125
554,2057.8974609375,3657.014892578125,3.9322256570396217,0.421875
555,-4873.16357421875,6490.29150390625,4.046596872526892,0.46875
556,-4250.6435546875,6903.8427734375,4.120490101024349,0.515625
557,-221.97607421875,6624.3271484375,3.8099829769424858,0.4375
558,-426.13134765625,6856.1494140625,3.653102043544899,0.46875
559,-4852.564453125,6692.53759765625,4.088295548278157,0.515625
560,-3411.5732421875,7597.59716796875,4.180248760030437,0.4375
561,-4378.525390625,6654.91845703125,4.358868699250371,0.5
562,-3170.66796875,7417.56494140625,4.173905299628612,0.59375
563,-5990.0048828125,6489.9921875,3.7666031657981103,0.390625
564,-3576.74365234375,5762.2919921875,4.4221118956001035,0.53125
565,2897.76708984375,3232.10986328125,4.216675592414124,0.5
566,-4817.8408203125,6892.8876953125,3.9703400063956873,0.484375
567,-4808.7880859375,6773.158203125,3.823076310713274,0.53125
568,-1317.23876953125,7399.89453125,3.6929399942307546,0.40625
569,-4350.9306640625,5782.9296875,3.9214555658478996,0.53125
570,-2383.87548828125,6741.83935546875,4.023798333831269,0.515625
571,-4749.396484375,5710.76806640625,4.4167292818328345,0.5
572,-3961.329345703125,6276.419921875,3.9526343913923205,0.390625
573,-5724.1513671875,6454.951171875,4.6897877783787925,0.53125
574,-5020.49462890625,7083.9521484375,4.130268155498042,0.421875
575,-4893.119140625,5538.259765625,3.958881198148468,0.453125
576,-3515.9853515625,6561.4560546875,3.917176686743841,0.515625
577,-3812.076171875,6064.09375,4.160517361526463,0.53125
578,-3690.439453125,6841.2353515625,4.185895293576182,0.5
579,-2915.517822265625,6339.5478515625,3.7032065785751778,0.515625
580,-4220.4921875,5998.041015625,4.390709717315016,0.609375
581,-1646.4404296875,5766.7705078125,4.4391346778464955,0.53125
582,-4652.162109375,7370.947265625,4.339725633836556,0.484375
583,-4167.96240234375,5470.7548828125,4.198491537064023,0.546875
584,-4976.3037109375,6791.482421875,4.06309862223047,0.4375
585,-5015.77734375,6374.3935546875,3.729741264890155,0.484375
586,-5047.5810546875,5492.63671875,4.028400574309076,0.484375
587,-3207.13134765625,5601.435546875,4.182571458210955,0.546875
588,-1648.30224609375,6869.83544921875,4.219709295544162,0.46875
589,-5009.9443359375,5913.0625,4.464081310250356,0.515625
590,-2753.84814453125,6786.861328125,4.304012432135292,0.375
591,-4033.51123046875,7178.291015625,4.232366068590209,0.546875
592,-4950.89453125,6636.931640625,3.6338021451968316,0.515625
593,-1878.37890625,6322.48193359375,3.1718506365836294,0.453125
594,-2565.958984375,6926.4267578125,4.0632553138343965,0.59375
595,-4881.11083984375,6765.134765625,3.8177770008967657,0.46875
596,-3912.2802734375,6705.4716796875,4.384018490185352,0.46875
597,-2359.9912109375,7755.12109375,3.6768574766281583,0.421875
598,-5716.06201171875,7047.806640625,3.7180643417460635,0.578125
599,-5557.5517578125,6326.076171875,4.123510849358738,0.5
600,-3247.3330078125,6413.9765625,3.9467539838148458,0.625
601,-3808.78369140625,7014.51318359375,3.921007630587563,0.546875
602,-4468.37841796875,6435.0673828125,4.200731740554463,0.515625
603,-1154.2607421875,6667.57666015625,4.296285782243119,0.515625
604,-2305.591796875,4133.2646484375,4.776445829473,0.515625
605,-4841.46240234375,7231.142578125,4.531445401963987,0.46875
606,-4415.5498046875,7032.912109375,4.041676274970777,0.46875
607,-3544.8515625,7239.60302734375,3.8765952847491567,0.5
608,-1410.40625,8074.32177734375,4.231656497295291,0.546875
609,-5163.61181640625,6278.29150390625,4.317565049851949,0.59375
610,-2170.3330078125,7332.728515625,4.132676894446435,0.390625
611,-3604.467529296875,6013.533203125,4.693501440695196,0.46875
612,-3179.943359375,5990.234375,4.627103156585948,0.546875
613,1334.065673828125,4292.58251953125,4.753217971464808,0.46875
614,-2675.4599609375,4889.5439453125,4.7780614181759775,0.421875
615,-1403.8896484375,5098.80126953125,5.008766105401378,0.578125
616,-2940.284912109375,6117.4111328125,4.767579547792943,0.4375
617,-3562.297607421875,6143.8935546875,4.883124368262489,0.59375
618,-947.5712890625,5409.79541015625,4.705609171925147,0.59375
619,-3898.793701171875,5492.9140625,4.823125912653491,0.5625
620,-3434.96728515625,4789.478515625,4.584595248479733,0.5625
621,-1444.90625,5485.7861328125,4.203154339516275,0.515625
622,-3663.607177734375,6914.4140625,4.656137115731295,0.546875
623,-1672.05322265625,5084.66015625,4.324281406887905,0.5
624,-2421.84814453125,6227.994140625,4.543935882508757,0.484375
625,-3255.25146484375,5257.7734375,4.681277898062695,0.640625
626,-3626.104248046875,5111.68212890625,4.138032645638482,0.515625
627,-4069.14990234375,6769.37890625,4.692339841288575,0.5
628,-2270.04443359375,4674.50048828125,4.539088865723425,0.515625
629,-4025.04150390625,5584.615234375,4.07748997665725,0.484375
630,-4534.38232421875,5230.115234375,4.639666151792668,0.484375
631,-3938.93994140625,5471.75830078125,4.611311308584519,0.515625
632,-3752.06982421875,6432.4052734375,3.882507652794296,0.484375
633,-3530.130126953125,6432.52734375,3.860562381710891,0.484375
634,4333.31640625,4316.8515625,4.464103740564793,0.515625
635,-2410.448486328125,5237.228515625,4.460111161185842,0.53125
636,-4133.083984375,6561.8291015625,4.254747638778733,0.40625
637,-1875.203125,4542.9345703125,4.339722469742869,0.515625
638,-3796.541015625,5919.16845703125,4.457411262937377,0.453125
639,-4688.61083984375,6583.2392578125,4.634299919726215,0.484375
640,-5350.9482421875,4553.5576171875,4.565841132188848,0.53125
641,-2257.03076171875,7025.52392578125,4.307350299691054,0.625
642,-4253.798828125,5780.12841796875,4.686429879539078,0.59375
643,-1589.02392578125,4878.1123046875,4.4190097760362645,0.5625
644,-3575.39794921875,6260.73974609375,4.1927188355240546,0.4375
645,-4423.8623046875,5677.0859375,4.228706623458316,0.578125
646,-3140.08740234375,5479.18359375,4.384897624896919,0.5625
647,-3796.16845703125,5687.669921875,4.343107961709602,0.578125
648,-3372.016845703125,5436.6826171875,4.259310094261321,0.484375
649,-2925.970703125,6375.3505859375,4.517830566419894,0.53125
650,-4535.365234375,5530.8310546875,4.314252528636166,0.546875
651,-2685.9482421875,6893.27490234375,4.5714018715545714,0.671875
652,-4975.439453125,5835.3642578125,4.31529873823146,0.5
653,-5523.0703125,5087.23486328125,4.542634563914699,0.484375
654,26.595703125,5982.07666015625,4.774565815461807,0.703125
655,-2144.30810546875,6945.2177734375,4.521119939696401,0.5625
656,-4658.69189453125,6453.359375,4.1396848429109685,0.375
657,-4848.93994140625,6595.06640625,4.300046534956134,0.5
658,-3554.80859375,5817.7919921875,4.21675043518122,0.5
659,-4104.04150390625,7760.10546875,3.868093281657168,0.46875
660,-5143.0126953125,5807.458984375,4.418745190191228,0.46875
661,-3464.21533203125,5214.5654296875,5.192964290967918,0.625
662,-5873.0234375,6595.1845703125,4.87037556156639,0.609375
663,-1114.4736328125,6867.337890625,4.70687991719189,0.546875
664,-4029.427734375,7134.42431640625,4.6358461631401635,0.484375
665,-3930.200927734375,7087.07421875,4.585698988212457,0.578125
666,-4150.23583984375,5712.4833984375,4.974078832672402,0.625
667,-4049.53076171875,7556.64453125,4.569390956441472,0.546875
668,-3693.12939453125,5650.515625,4.782283449095097,0.5625
669,-2695.81982421875,6643.619140625,4.509376184466518,0.5
670,-4651.74609375,7125.232421875,4.466467893973417,0.6875
671,-3602.0517578125,6935.7734375,4.123424216840817,0.578125
672,-4334.53515625,6370.5791015625,4.196200447189665,0.484375
673,-4831.74609375,7717.3408203125,4.345537392632832,0.59375
674,-5288.3525390625,6872.86376953125,4.04838789263915,0.546875
675,-2663.90576171875,5663.53173828125,4.195801484274787,0.515625
676,-4435.82421875,7150.0146484375,3.8955736066504776,0.5625
677,-3728.464599609375,6477.265625,4.384771515853978,0.59375
678,-3804.640625,6583.98583984375,4.160268738578009,0.4375
679,-4969.6630859375,7337.388671875,4.5063528660624295,0.4375
680,-5128.6962890625,6165.1982421875,4.634165228066732,0.53125
681,-4924.52734375,7359.94921875,4.636590317297759,0.578125
682,-4792.0634765625,7202.4248046875,4.537920366011646,0.65625
683,-4610.158203125,8412.0556640625,4.709710784843897,0.6875
684,-4307.4453125,7367.29345703125,4.304725904186844,0.484375
685,-5500.5380859375,7707.29833984375,4.63985300134162,0.578125
686,-3948.260986328125,6891.78125,3.9063123968443536,0.5
687,-2618.71142578125,8876.21484375,4.644208194397907,0.484375
688,-5325.99755859375,7497.4169921875,4.681989556461977,0.53125
689,-2189.34521484375,6493.1298828125,4.382034608618451,0.4375
690,-4374.5556640625,8021.5009765625,4.74837590774385,0.609375
691,-4802.5732421875,7755.8359375,4.596127855835509,0.4375
692,-2613.43408203125,7768.44482421875,4.342843737905077,0.59375
693,-3435.5498046875,8595.87890625,4.768062590887388,0.640625
694,-4204.2998046875,8293.7421875,4.575337045367899,0.53125
695,-6103.2001953125,7642.26953125,4.719946684913522,0.53125
696,-4273.013671875,7896.47802734375,4.559462005619071,0.53125
697,-5546.4814453125,6822.6669921875,4.994193996385171,0.5
698,-4341.365234375,8241.5654296875,4.925941543651329,0.53125
699,-3311.43798828125,8574.265625,5.048443829311683,0.609375
700,-2151.0859375,7451.443359375,4.558735386462329,0.515625
701,-4589.931640625,7158.6513671875,5.00338497403663,0.53125
702,-4448.06298828125,6440.20263671875,4.9681045799301025,0.578125
703,-942.7548828125,6213.7138671875,4.690643381425405,0.5625
704,-4585.6123046875,8050.822265625,4.78444449402093,0.484375
705,-3892.458740234375,5551.92431640625,4.9136900927053215,0.5625
706,-4052.344482421875,8072.85595703125,5.058615345667907,0.609375
707,-1646.141845703125,6006.6552734375,5.1669420506845345,0.46875
708,-761.791259765625,4524.8349609375,4.999213848311802,0.4375
709,-2011.17822265625,6728.2216796875,5.469150467388813,0.546875
710,3561.46533203125,651.5877685546875,5.15851333856989,0.453125
711,-1946.227294921875,5077.84765625,5.379011898261222,0.65625
712,-687.21484375,4829.404296875,5.017140213182868,0.484375
713,-2836.451904296875,5420.6123046875,5.090644194824007,0.46875
714,-1713.84375,2643.873046875,5.091335498568268,0.5625
715,-1186.53515625,5113.2392578125,4.943762126989952,0.546875
716,-1415.21044921875,6077.58642578125,4.853821655083071,0.515625
717,-2533.1875,3341.10986328125,4.722609840470591,0.40625
718,-2348.74267578125,5642.849609375,5.037107450959253,0.515625
719,-2748.23486328125,5337.9931640625,5.099573988230918,0.390625
720,-2906.96533203125,3356.22607421875,4.793906167510677,0.453125
721,-2375.5986328125,4950.837890625,5.107351935987383,0.5
722,-2828.802734375,4989.69140625,4.882728750006636,0.375
723,-2458.939453125,4973.58251953125,4.87730926233649,0.53125
724,-3609.056640625,6034.2626953125,4.546003983189584,0.515625
725,-2501.451171875,4310.39208984375,4.888642077396228,0.5625
726,-3228.5087890625,6217.97802734375,4.883963532912713,0.5625
727,-2577.841796875,4415.90771484375,4.901713179832285,0.421875
728,-4140.35498046875,5213.00830078125,5.104461453450205,0.453125
729,-4005.50927734375,4711.7294921875,5.043277490328954,0.5
730,-4415.5234375,6836.95458984375,5.353825288460364,0.5625
731,-3745.5703125,7127.1669921875,4.902738444816802,0.53125
732,-3400.822509765625,5575.5537109375,4.787168942582164,0.453125
733,-1120.37353515625,4546.75244140625,4.895119973132239,0.421875
734,-2724.237060546875,5323.36376953125,5.177804581469477,0.546875
735,-2021.344482421875,6172.86181640625,5.599164060299539,0.640625
736,-1486.45068359375,4638.412109375,5.144442072827373,0.421875
737,-1464.93896484375,4530.80078125,4.756906956516794,0.453125
